 id, jobs, machines, opt, makespan, guaranteed_ratio, runtime_ms, approximation_alg, fptas_alg, shelves_alg, nb_big_jobs, nb_small_jobs
 1745075062788,1000,539,115.12494768415178,164.0,RATIO_10_7,4050,TwoApproximation,CompressionApproach,OhnesorgeApproach,554,446
 1745075069407,1000,869,83.02130709912616,118.0,RATIO_10_7,7786,TwoApproximation,CompressionApproach,OhnesorgeApproach,738,262
 1745075081199,1000,777,88.3228636831237,126.0,RATIO_10_7,7846,TwoApproximation,CompressionApproach,OhnesorgeApproach,705,295
 1745075091799,1000,1465,61.25272412609323,87.0,RATIO_10_7,12551,TwoApproximation,CompressionApproach,OhnesorgeApproach,855,146
 1745075106938,1000,994,74.94543248259086,107.0,RATIO_10_7,6900,TwoApproximation,CompressionApproach,OhnesorgeApproach,764,237
 1745075120090,1000,1728,56.42217826843262,80.0,RATIO_10_7,14484,TwoApproximation,CompressionApproach,OhnesorgeApproach,880,120
 1745075137049,1000,1670,57.3776382720399,81.0,RATIO_10_7,13138,TwoApproximation,CompressionApproach,OhnesorgeApproach,867,134
 1745075152643,1000,1907,54.318177805812056,77.0,RATIO_10_7,18699,TwoApproximation,CompressionApproach,OhnesorgeApproach,895,105
 1745075173864,1000,1387,66.30135083078221,94.0,RATIO_10_7,10467,TwoApproximation,CompressionApproach,OhnesorgeApproach,829,172
 1745075186740,1000,1535,62.38668765586828,89.0,RATIO_10_7,11601,TwoApproximation,CompressionApproach,OhnesorgeApproach,863,137
 1745075200836,1000,1567,60.69030660447909,86.0,RATIO_10_7,12490,TwoApproximation,CompressionApproach,OhnesorgeApproach,862,138
 1745075215805,1000,1195,71.04982368118094,101.0,RATIO_10_7,14252,TwoApproximation,CompressionApproach,OhnesorgeApproach,816,184
 1745075233988,1000,748,89.49340369484639,127.0,RATIO_10_7,6236,TwoApproximation,CompressionApproach,OhnesorgeApproach,691,309
 1745075244051,1000,1779,56.24553722876924,80.0,RATIO_10_7,15699,TwoApproximation,CompressionApproach,OhnesorgeApproach,892,109
 1745075262389,1000,1490,61.44804014679569,87.0,RATIO_10_7,11619,TwoApproximation,CompressionApproach,OhnesorgeApproach,863,137
 1745075277185,1000,842,83.27033246328034,118.0,RATIO_10_7,7223,TwoApproximation,CompressionApproach,OhnesorgeApproach,700,301
 1745075287240,1000,657,96.26364660625951,137.0,RATIO_10_7,4630,TwoApproximation,CompressionApproach,OhnesorgeApproach,638,362
 1745075294406,1000,1960,52.93068487984793,75.0,RATIO_10_7,16577,TwoApproximation,CompressionApproach,OhnesorgeApproach,914,86
 1745075313445,1000,1019,76.28307109679278,108.0,RATIO_10_7,9672,TwoApproximation,CompressionApproach,OhnesorgeApproach,770,230
 1745075326188,1000,1513,61.47262155718151,87.0,RATIO_10_7,11525,TwoApproximation,CompressionApproach,OhnesorgeApproach,870,131
 1745075340340,1000,1395,63.59525241646717,90.0,RATIO_10_7,11964,TwoApproximation,CompressionApproach,OhnesorgeApproach,847,153
 1745075355497,1000,794,86.01298369208271,122.0,RATIO_10_7,5928,TwoApproximation,CompressionApproach,OhnesorgeApproach,678,323
 1745075365088,1000,515,117.05239198555066,167.0,RATIO_10_7,3947,TwoApproximation,CompressionApproach,OhnesorgeApproach,510,490
 1745075371445,1000,864,82.3908927264037,117.0,RATIO_10_7,7852,TwoApproximation,CompressionApproach,OhnesorgeApproach,708,293
 1745075381755,1000,1528,60.09381081546164,85.0,RATIO_10_7,14894,TwoApproximation,CompressionApproach,OhnesorgeApproach,874,126
 1745075399341,1000,1047,77.58897421763075,110.0,RATIO_10_7,7387,TwoApproximation,CompressionApproach,OhnesorgeApproach,767,233
 1745075409356,1000,1883,53.97553877544352,77.0,RATIO_10_7,15981,TwoApproximation,CompressionApproach,OhnesorgeApproach,919,81
 1745075427852,1000,1689,56.67293200314998,80.0,RATIO_10_7,13194,TwoApproximation,CompressionApproach,OhnesorgeApproach,868,133
 1745075443497,1000,1047,77.4431496868844,110.0,RATIO_10_7,7215,TwoApproximation,CompressionApproach,OhnesorgeApproach,770,230
 1745075453299,1000,1014,77.30581751565725,110.0,RATIO_10_7,9262,TwoApproximation,CompressionApproach,OhnesorgeApproach,781,220
 1745075465554,1000,1193,70.0994719052055,100.0,RATIO_10_7,11411,TwoApproximation,CompressionApproach,OhnesorgeApproach,813,187
 1745075479893,1000,889,80.51668095454589,115.0,RATIO_10_7,11119,TwoApproximation,CompressionApproach,OhnesorgeApproach,729,271
 1745075493602,1000,941,80.25678430733595,114.0,RATIO_10_7,7818,TwoApproximation,CompressionApproach,OhnesorgeApproach,730,271
 1745075503837,1000,1167,70.8251109544089,101.0,RATIO_10_7,12397,TwoApproximation,CompressionApproach,OhnesorgeApproach,798,202
 1745075519204,1000,1870,54.212998381018,77.0,RATIO_10_7,21169,TwoApproximation,CompressionApproach,OhnesorgeApproach,900,101
 1745075543341,1000,1024,76.5833550542593,109.0,RATIO_10_7,8042,TwoApproximation,CompressionApproach,OhnesorgeApproach,780,221
 1745075554190,1000,736,89.58091136683589,127.0,RATIO_10_7,6256,TwoApproximation,CompressionApproach,OhnesorgeApproach,678,323
 1745075562835,1000,797,86.11347270281132,123.0,RATIO_10_7,6087,TwoApproximation,CompressionApproach,OhnesorgeApproach,676,324
 1745075571341,1000,1916,53.85659207879626,76.0,RATIO_10_7,17935,TwoApproximation,CompressionApproach,OhnesorgeApproach,906,94
 1745075591915,1000,684,94.17849664520799,134.0,RATIO_10_7,5860,TwoApproximation,CompressionApproach,OhnesorgeApproach,646,355
 1745075600755,1000,1747,57.070602923580495,81.0,RATIO_10_7,17407,TwoApproximation,CompressionApproach,OhnesorgeApproach,900,100
 1745075620840,1000,1829,55.32690986979522,79.0,RATIO_10_7,15890,TwoApproximation,CompressionApproach,OhnesorgeApproach,893,107
 1745075641951,1000,1966,53.68636624713638,76.0,RATIO_10_7,16493,TwoApproximation,CompressionApproach,OhnesorgeApproach,915,86
 1745075661845,1000,1820,56.89795279031272,81.0,RATIO_10_7,14781,TwoApproximation,CompressionApproach,OhnesorgeApproach,894,106
 1745075679191,1000,538,112.49223021326455,160.0,RATIO_10_7,3227,TwoApproximation,CompressionApproach,OhnesorgeApproach,535,465
 1745075685701,1000,649,96.76486166085594,138.0,RATIO_10_7,7949,TwoApproximation,CompressionApproach,OhnesorgeApproach,665,335
 1745075695990,1000,1516,61.878455471552144,88.0,RATIO_10_7,11630,TwoApproximation,CompressionApproach,OhnesorgeApproach,854,146
 1745075710653,1000,644,97.5030364516359,139.0,RATIO_10_7,4526,TwoApproximation,CompressionApproach,OhnesorgeApproach,642,358
 1745075717552,1000,1352,64.90670335081202,92.0,RATIO_10_7,9881,TwoApproximation,CompressionApproach,OhnesorgeApproach,832,168
 1745075730140,1000,990,75.49973463578658,107.0,RATIO_10_7,7955,TwoApproximation,CompressionApproach,OhnesorgeApproach,762,238
